Facility_ID,Name_EN,Name_Bn,Code,Email,Agency,Facility_Type_ID,Facility_Type,Division_ID,Division_En,Division_Bn,District_ID,District_EN,District_Bn,Upazila_ID,Upazila_En,Upazila_Bn,City Corporation,City Corporation Bn,Paurasava_En,Union_En
23936,"Union Helth & Family wellfare Centre ( UH & FWC) ,Kathadia Simulia , Tongibari , Munshigonj.","ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র , কাঠাদিয়া শিমুলিয়া , টংগীবাড়ি , মুন্সিগঞ্জ।",10024348,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Kathadia Shimulia
23938,"Union Health & Family wellfare Centre (UH & FWC) , Jashlong , Tongibari , Munshigonj.","ইউনিয়ন স্বাস্ত্য ও পরিবার কল্যাণ কেন্দ্র , যশলং , মুন্সিগঞ্জ।",10024350,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Jashalong
23971,"Union Health & Family Wellfare Centre (UH & FWC) , Pachgoan , Tongibari , Munshigonj.","ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র , পাচঁগাও , টংগীবাড়ি , মুন্সিগঞ্জ ।",10024383,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Panchgaon
23972,"Union Health & Family wellfare Centre (UH & FWC) , Kamarkhara , Tongibari , Munshigonj.","ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র , কামারখাড়া , টংগীবাড়ি , মুন্সিগঞ্জ ।",10024384,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Kamarkhara
338,Dhipur Union Health Sub Center,ধীপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000343,dhipur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Dhipur
339,Hat Baligaon Union Health Sub Center,হাটবালিগাঁও ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000344,hatbaligaon@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Baligaon
340,Jashalong Union Health Sub Center,জসলং ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000345,jashalong@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Jashalong
341,Mulchar Union Health Sub Center,মূলচর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000346,mulchar@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Dighir Para
343,Tungibari Union Health Sub Center,টুংগীবাড়ী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000348,tungibari@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,1,Dhaka,ঢাকা,9,Munshiganj,মুন্সীগঞ্জ,259,Tongibari,টঙ্গিবাড়ি,Munshiganj N/A,মুন্সীগঞ্জ এন/এ,Unions Of Tongibari Upazila,Sonarang Tongibari
347,Bhaluka Upazila Health Complex,ভালুকা উপজেলা স্বাস্থ্য কমপ্লেক্স,10000352,bhaluka@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,Mymensingh N/A,ময়মনসিংহ এন/এ,,
23537,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) MEDUARY, BHALUKA, MYMENSINGH",মেদুয়ারী ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023949,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Meduary
23541,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BURADOBA, BHALUKA, MYMENSINGH",ভরাডোবা ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023953,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Bharadoba
23543,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BIRUNIA, BHALUKA, MYMENSINGH",বিরুনিয়া ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023955,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Birunia
23556,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) BASIL, BHALUKA, MYMENSINGH",বাশিল ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023968,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,
23557,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) KACHINA, BHALUKA, MYMENSINGH",কাচিনা  ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023969,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Kachina
23561,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) HABIRBARI, BHALUKA, MYMENSINGH",হবিরবাড়ী  ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023973,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Habirbari
23565,"UNION HEALTH & FAMILY WELFARE CENTER (UH&FWC) RAJOI, BHALUKA, MYMENSINGH",রাজৈ ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10023977,,DGFP,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Rajai
344,Dakatia Union Health Sub Center,ডাকাতিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000349,dakatia@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Dakatia
345,Dhitpur(dhalia) Union Health Sub Center,ধীতপুর (ধলিয়া) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000350,dhitpur_dhalia@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Dhitpur
348,Uthura Union Health Sub Center,উথুরা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000353,uthura@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,260,Bhaluka,ভালুকা,,,Unions Of Bhaluka Upazila,Uthura
350,Dhubaura Upazila Health Complex,ধোবাউড়া উপজেলা স্বাস্থ্য কমপ্লেক্স,10000355,dhubaura@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,261,Dhobaura,ধোবাউড়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Dhobaura Upazila,Dobaura
349,Munshirhat Union Health Sub Center,মুন্সীরহাট ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000354,munshirhat@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,261,Dhobaura,ধোবাউড়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Dhobaura Upazila,Baghber
353,Fulbaria Upazila Health Complex,ফুলবাড়ীয়া উপজেলা স্বাস্থ্য কমপ্লেক্স,10000358,fulbaria@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,262,Fulbaria,ফুলবারিয়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Fulbaria Paurashava,
351,Asim Union Health Sub Center,আছীম ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000356,asim@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,262,Fulbaria,ফুলবারিয়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Fulbaria Upazila,Achim Patuli
352,Fulbaria Union Health Sub Center,ফুলবাড়ীয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000357,fulbaria@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,262,Fulbaria,ফুলবারিয়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Fulbaria Upazila,Fulbaria
354,Putijana Union Health Sub Center,পুটিজানা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000359,putijana@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,262,Fulbaria,ফুলবারিয়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Fulbaria Upazila,Putijana
355,Rangamatia Union Health Sub Center,রাঙ্গামাটিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000360,rangamatia@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,262,Fulbaria,ফুলবারিয়া,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Fulbaria Upazila,Rangamatia
364,Gofargaon Upazila Health Complex,গফরগাঁও উপজেলা স্বাস্থ্য কমপ্লেক্স,10000369,goffargaon@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gafargaon,গফরগাঁও,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gaffargaon Upazila,Saltia
360,Datter Bazar Uh&fwc,দত্তের বাজার ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,10000365,datterbazar@uhfwc.dghs.gov.bd,DGHS,37,Union Health & Family Welfare Center (UH&FWC),8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gaffargaon,গাফরগাঁও,,,Unions Of Gaffargaon Upazila,Datter Bazar
361,Halimabad(panchbag) Union Health Sub Center,হালিমাবাদ(পাঁচবাগ) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000366,halimabad_panchbag@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gafargaon,গফরগাঁও,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gaffargaon Upazila,Panchbhag
362,Moshakhali Union Health Sub Center,মশাখালী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000367,moshakhali@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gafargaon,গফরগাঁও,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gaffargaon Upazila,Langair
363,Mukhi Union Health Sub Center,মূখী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000368,mukhi@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gafargaon,গফরগাঁও,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gaffargaon Upazila,Mashakhali
365,Shibganj(rouna) Union Health Sub Center,শীবগঞ্জ (রাওনা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000370,shibganj_rouna@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,263,Gafargaon,গফরগাঁও,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gaffargaon Upazila,Jessora
368,Gouripur Upazila Health Complex,গৌরীপুর উপজেলা স্বাস্থ্য কমপ্লেক্স,10000373,gouripur@uhfpo.dghs.gov.bd,DGHS,29,Upazila Health Complex,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,Gauripur Paurashava,
366,Balijuri Union Health Sub Center,বালিজুরি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000371,balijuri@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gauripur Upazila,Sidhla
367,Dhuwakhala Union Health Sub Center,ডৌহাখলা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000372,dhuwakhala@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gauripur Upazila,Dowhakhala
369,Ramgopalpur Union Health Sub Center,রামগোপালপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000374,ramgopalpur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gauripur Upazila,Ramgopalpur
370,Shahanati Union Health Sub Center,শাহানাটি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000375,shahanati@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,,Sahanati
371,Shahgonj(acintapur) Union Health Sub Center,শাহগঞ্জ(অচিন্তপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র,10000376,shahgonj_acintapur@usc.dghs.gov.bd,DGHS,38,Union Health Sub Center,8,Mymensingh,ময়মনসিংহ,10,Mymensingh,ময়মনসিংহ,264,Gouripur,গৌরীপুর,Mymensingh N/A,ময়মনসিংহ এন/এ,Unions Of Gauripur Upazila,Achintapur
