Id,Division Bn,District Bn,Upazila Bn,Name (Bangla)
24181,ঢাকা,টাঙ্গাইল,,টাঙ্গাইল মেডিকেল কলেজ হাসপাতাল
1687,খুলনা,বাগেরহাট,বাগেরহাট সদর,বাগেরহাট জেলা হাসপাতাল
1683,খুলনা,বাগেরহাট,বাগেরহাট সদর,বিষ্ণুপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1684,খুলনা,বাগেরহাট,বাগেরহাট সদর,জাত্রাপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1690,খুলনা,বাগেরহাট,চিতলমারি,চিতলমারী উপজেলা স্বাস্থ্য কমপ্লেক্স
1695,খুলনা,বাগেরহাট,ফকিরহাত,ফকিরহাট উপজেলা স্বাস্থ্য কমপ্লেক্স
1694,খুলনা,বাগেরহাট,ফকিরহাত,নাওয়াপাড়া(পিলজঙ্গা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
2197,খুলনা,বাগেরহাট,কাচুয়া,কচুয়া উপজেলা স্বাস্থ্য কমপ্লেক্স
1697,খুলনা,বাগেরহাট,কাচুয়া,গোয়ালমাঠ(রাইপাড়া) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1698,খুলনা,বাগেরহাট,কাচুয়া,মাঘিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1700,খুলনা,বাগেরহাট,মোল্লাহাত,মোল্লাহাট উপজেলা স্বাস্থ্য কমপ্লেক্স
1699,খুলনা,বাগেরহাট,মোল্লাহাত,গাউলা ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র
1701,খুলনা,বাগেরহাট,মোংলা,"উপজেলা স্বাস্থ্য কমপ্লেক্স ,মোংলা,  বাগেরহাট।"
1702,খুলনা,বাগেরহাট,মোরেলগঞ্জ,মোরেলগঞ্জ উপজেলা স্বাস্থ্য কমপ্লেক্স
1703,খুলনা,বাগেরহাট,মোরেলগঞ্জ,দৈবজ্ঞহাটী উপ-স্বাস্থ্য  কেন্দ্র
1704,খুলনা,বাগেরহাট,রামপাল,রামপাল উপজেলা হেলথ কমপ্লেক্স
1705,খুলনা,বাগেরহাট,রামপাল,রামপাল ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1706,খুলনা,বাগেরহাট,সারানখোলা,শরণখোলা উপজেলা স্বাস্থ্য কমপ্লেক্স
1707,খুলনা,বাগেরহাট,সারানখোলা,তাফালবাড়ী(সাউথখালী) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1713,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,আলমডাঙ্গা উপজেলা স্বাস্থ্য কমপ্লেক্স
1708,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,আলমডাঙ্গা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1709,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,বড়গাংনী(গাংনী) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1710,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,হাটবোয়ালিয়া(খাদিমপুর) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1711,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,খাসকারা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1712,খুলনা,চুয়াডাঙ্গা,আলমডাঙ্গা,মুন্সিগঞ্জ (হারদি) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1717,খুলনা,চুয়াডাঙ্গা,চুয়াডাঙ্গা সদর,চুয়াডাঙ্গা জেলা হাসপাতাল
1714,খুলনা,চুয়াডাঙ্গা,চুয়াডাঙ্গা সদর,বেগমপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1718,খুলনা,চুয়াডাঙ্গা,চুয়াডাঙ্গা সদর,চুয়াডাঙ্গা বক্ষব্যাধি ক্লিনিক
1725,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,দামুড়হুদা উপজেলা স্বাস্থ্য কমপ্লেক্স
1719,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,চন্দ্রহাস ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1720,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,জাহাজপোতা কার্নিপাসডাঙ্গা ইউনিয়ন -স্বাস্থ্য কেন্দ্র
1721,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,জয়রামপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1722,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,কুড়ুলগাছি ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1723,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,মেম নগর(কাপাসডাঙ্গা) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1724,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,নাতিপোতা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1726,খুলনা,চুয়াডাঙ্গা,দামুরহুদা,জুরানপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1728,খুলনা,চুয়াডাঙ্গা,জীবননগর,জীবননগর উপজেলা স্বাস্থ্য কমপ্লেক্স
1727,খুলনা,চুয়াডাঙ্গা,জীবননগর,আন্দুলবাড়ীয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1729,খুলনা,চুয়াডাঙ্গা,জীবননগর,উথলী ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1731,খুলনা,যশোর,অভয়নগর,অভয়নগর উপজেলা স্বাস্থ্য কমপ্লেক্স
1730,খুলনা,যশোর,অভয়নগর,বাঘুটিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1732,খুলনা,যশোর,অভয়নগর,সিদ্দিপাশা ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1733,খুলনা,যশোর,অভয়নগর,শ্রীধরপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1735,খুলনা,যশোর,বাঘেরপাড়া,"উপজেলা স্বাস্থ্য কমপ্লেক্স,বাঘারপাড়া"
23564,খুলনা,যশোর,বাঘেরপাড়া,"ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র, জহোরপুর, বাঘারপাড়া, যশোর"
23595,খুলনা,যশোর,বাঘেরপাড়া,"ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র, নারিকেলবাড়ী, বাঘারপাড়া, যশোর"
1734,খুলনা,যশোর,বাঘেরপাড়া,ভিটাবিল্লা (জামদিয়া) ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1738,খুলনা,যশোর,চৌগাচা,চৌগাছা উপজেলা স্বাস্থ্য কমপ্লেক্স
23984,খুলনা,যশোর,চৌগাচা,"ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র, ফুলসারা, চৌগাছা, যশোর"
1736,খুলনা,যশোর,চৌগাচা,জগদিশপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1737,খুলনা,যশোর,চৌগাচা,নারায়নপুর ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1739,খুলনা,যশোর,চৌগাচা,পাশাপোল ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
1740,খুলনা,যশোর,চৌগাচা,সুখপুকুরিয়া ইউনিয়ন উপ-স্বাস্থ্য কেন্দ্র
